Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-06-06;48,00;9,23;25,85;16,62;12,92;9,00;4,00;4,00;0,00;0,00;0,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;42,00;12,78;12,78;3,65;12,78;29,00;8,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00
2021-06-20;67,00;24,19;7,44;3,72;3,72;12,00;4,00;17,00;0,00;0,00;4,00;8,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;60,00;16,88;13,13;9,38;20,63;21,00;8,00;8,00;4,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;47,00;12,65;3,62;3,62;9,04;13,00;9,00;26,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;36,00;45,47;9,47;3,79;18,95;22,00;9,00;4,00;0,00;0,00;13,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00
2021-07-18;95,00;5,59;18,63;14,90;9,31;28,00;9,00;14,00;0,00;5,00;5,00;0,00;9,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;60,00;30,91;21,82;18,18;9,09;46,00;5,00;14,00;0,00;0,00;5,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;43,00;24,30;29,91;14,96;14,96;52,00;14,00;38,00;5,00;0,00;5,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;35,00;23,95;9,21;14,74;9,21;29,00;20,00;20,00;0,00;5,00;0,00;0,00;10,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;62,00;15,03;5,64;9,39;18,79;38,00;5,00;9,00;0,00;0,00;5,00;5,00;9,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-08-22;39,00;14,86;29,71;0,00;9,29;15,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;63,00;24,09;9,26;0,00;9,26;33,00;0,00;10,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
