Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-09-27;13,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;26,00;13,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;13,00;0,00
2020-10-04;0,00;0,00;13,00;27,00;0,00;19,00;0,00;0,00;0,00;7,00;21,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;8,00;0,00
2020-10-11;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;14,00;0,00;8,00;8,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;0,00;0,00;0,00;0,00;0,00;13,00;7,00;0,00;7,00;0,00;7,00;15,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;8,00;8,00
2020-10-25;13,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;13,00;13,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00
2020-11-08;13,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00;13,00;0,00;0,00
2020-11-15;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00
2020-11-22;0,00;0,00;0,00;13,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00
2020-11-29;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;13,00;13,00;13,00;0,00;13,00;0,00;26,00;0,00;13,00;0,00;13,00;0,00
2020-12-06;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;22,00;22,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00
2020-12-13;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;22,00;7,00;0,00;0,00;0,00;12,00;6,00;0,00;8,00;0,00;0,00
2020-12-20;43,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,96;14,96;43,00;0,00;0,00;0,00;29,42;0,00;0,00;0,00;0,00;13,76
2020-12-27;28,00;28,00;0,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;0,00;28,00;0,00;0,00;0,00;12,92;0,00;28,00;28,00;28,00;0,00
2021-01-03;0,00;0,00;53,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00
2021-01-10;13,00;0,00;13,00;0,00;0,00;41,17;0,00;0,00;28,17;0,00;26,00;39,00;13,00;0,00;0,00;26,00;13,00;0,00;0,00;0,00;13,00
2021-01-17;0,00;0,00;13,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;13,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;78,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;13,00;13,00;13,00;0,00;0,00;13,00;0,00;0,00;28,17;0,00;39,00;13,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;13,00;13,00;13,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;13,00;26,00;0,00;0,00;0,00;26,00;0,00;0,00;13,00;0,00;13,00
2021-02-14;27,00;0,00;0,00;0,00;0,00;14,54;0,00;14,54;0,00;0,00;12,60;39,60;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;13,50
2021-02-21;14,00;14,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;44,00;0,00;0,00;0,00;14,00;42,00;0,00;14,00;14,00;0,00
2021-02-28;0,00;0,00;0,00;27,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;22,00;7,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;12,00;0,00;0,00;8,00;0,00;16,00
