Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-01-31;12,00;0,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2021-02-07;12,00;0,00;0,00;9,00;0,00;0,00;3,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00
2021-02-14;0,00;9,00;0,00;6,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;18,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2021-03-07;9,00;3,00;6,00;0,00;3,00;3,00;3,00;6,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2021-03-14;9,00;9,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00
2021-03-21;15,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;3,00;10,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;16,00;3,00;0,00;6,00;0,00;10,00;10,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;6,00;0,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-04-18;6,00;0,00;3,00;3,00;3,00;0,00;9,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-04-25;3,00;6,00;0,00;3,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;9,00;6,00;3,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;22,00;6,00;3,00;3,00;3,00;3,00;3,00;16,00;0,00;3,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-05-16;18,00;9,00;0,00;12,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;16,00;6,00;0,00;13,00;6,00;0,00;13,00;13,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;25,00;25,00;6,00;0,00;6,00;0,00;6,00;19,00;0,00;3,00;3,00;10,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;22,00;12,00;0,00;0,00;15,00;6,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;56,00;13,00;3,00;0,00;9,00;3,00;12,00;9,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;3,00;0,00;3,00;3,00
2021-06-20;16,00;16,00;0,00;12,00;3,00;12,00;6,00;3,00;0,00;6,00;0,00;12,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;44,00;22,00;0,00;6,00;9,00;13,00;9,00;0,00;3,00;0,00;0,00;6,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-07-04;49,00;23,00;7,00;0,00;23,00;7,00;7,00;16,00;0,00;0,00;0,00;3,00;10,00;7,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-07-11;80,00;33,00;17,00;17,00;10,00;0,00;20,00;23,00;3,00;0,00;3,00;10,00;3,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00
2021-07-18;73,00;18,00;22,00;4,00;18,00;7,00;22,00;15,00;0,00;4,00;0,00;18,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;86,00;25,00;4,00;7,00;14,00;11,00;14,00;22,00;0,00;7,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;7,00;0,00;0,00;4,00
2021-08-01;78,00;14,00;11,00;0,00;11,00;14,00;18,00;11,00;0,00;4,00;0,00;4,00;0,00;7,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00
