Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-07-19;29,00;21,48;7,52;7,52;13,96;15,00;29,00;0,00;7,00;22,00;7,00;0,00;0,00;15,00;0,00;15,00;15,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;49,00;0,00;0,00;21,16;14,48;0,00;7,00;0,00;7,00;28,00;7,00;0,00;7,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-08-02;41,00;0,00;21,05;6,65;0,00;0,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;14,00;14,00;7,00;0,00;0,00;0,00;7,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;45,00;0,00;19,76;13,17;13,17;0,00;0,00;6,00;0,00;13,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;33,00;0,00;6,60;0,00;13,20;0,00;13,00;7,00;0,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-08-23;32,00;0,00;19,86;6,62;13,24;19,00;6,00;6,00;0,00;6,00;6,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;26,00;13,00;19,50;13,00;0,00;26,00;6,00;0,00;6,00;26,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;19,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;33,00;0,00;19,80;0,00;13,20;7,00;13,00;0,00;0,00;13,00;7,00;0,00;0,00;20,00;7,00;7,00;0,00;7,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;7,00;0,00;14,00;7,00;0,00;0,00;0,00;7,00;20,00;13,00;7,00;0,00;0,00;0,00;7,00;7,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-09-20;20,00;13,33;0,00;13,33;6,67;6,00;6,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;13,00;0,00;7,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
