Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-04-25;24,00;12,00;30,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;6,32;29,05;0,00;6,86;0,00;72,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;49,00;0,00;12,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;42,55;72,21;0,00;7,54;7,54;37,69;0,00;6,00;0,00;12,00;0,00
2021-05-09;75,00;13,00;25,00;6,00;0,00;13,00;0,00;13,00;6,00;0,00;18,10;55,60;6,47;0,00;0,00;67,86;7,14;0,00;0,00;0,00;13,00
2021-05-16;68,00;6,00;25,00;19,00;0,00;19,00;0,00;0,00;25,00;6,42;12,83;37,21;6,42;0,00;7,16;68,00;0,00;0,00;0,00;6,00;12,00
2021-05-23;57,00;6,00;6,00;0,00;0,00;19,00;6,00;6,00;25,00;0,00;12,95;50,52;0,00;0,00;0,00;49,88;7,13;0,00;0,00;6,00;0,00
2021-05-30;38,00;0,00;32,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;13,10;44,55;0,00;0,00;0,00;98,80;0,00;0,00;19,00;6,00;19,00
2021-06-06;19,00;0,00;19,00;0,00;0,00;12,00;6,00;0,00;12,00;6,79;32,57;109,93;12,21;7,60;0,00;83,60;0,00;0,00;0,00;12,00;19,00
2021-06-13;25,00;12,00;12,00;0,00;6,00;19,00;0,00;0,00;25,00;6,58;18,42;75,00;0,00;0,00;0,00;85,71;0,00;6,00;6,00;0,00;19,00
2021-06-20;19,00;0,00;13,00;0,00;6,00;6,00;6,00;6,00;13,00;6,33;36,73;86,13;0,00;0,00;0,00;79,80;0,00;6,00;0,00;13,00;0,00
2021-06-27;62,00;31,00;12,00;6,00;12,00;25,00;6,00;0,00;6,00;0,00;18,08;124,00;6,46;0,00;0,00;62,00;0,00;0,00;12,00;12,00;12,00
2021-07-04;13,00;0,00;19,00;0,00;0,00;25,00;0,00;6,00;0,00;0,00;19,50;63,70;6,50;0,00;0,00;121,33;0,00;0,00;6,00;25,00;19,00
2021-07-11;19,00;12,00;12,00;12,00;0,00;25,00;12,00;0,00;6,00;0,00;32,57;84,14;0,00;0,00;7,60;53,20;0,00;0,00;6,00;0,00;12,00
2021-07-18;75,00;6,00;31,00;13,00;0,00;0,00;0,00;0,00;13,00;0,00;12,93;75,00;0,00;0,00;0,00;78,57;0,00;0,00;0,00;13,00;0,00
2021-07-25;100,00;19,00;12,00;0,00;6,00;6,00;0,00;13,00;0,00;0,00;18,18;68,83;0,00;0,00;0,00;62,96;0,00;0,00;6,00;13,00;38,00
2021-08-01;50,00;25,00;13,00;0,00;6,00;19,00;0,00;0,00;6,00;0,00;19,23;74,36;0,00;0,00;0,00;78,57;7,14;0,00;0,00;19,00;19,00
2021-08-08;57,00;13,00;13,00;6,00;0,00;19,00;0,00;0,00;6,00;0,00;57,00;88,09;0,00;0,00;0,00;85,50;10,69;6,00;0,00;25,00;13,00
2021-08-15;50,00;13,00;19,00;6,00;0,00;19,00;0,00;0,00;13,00;0,00;30,77;61,54;0,00;7,14;10,71;50,00;0,00;0,00;13,00;0,00;0,00
2021-08-22;44,00;13,00;19,00;0,00;0,00;6,00;0,00;0,00;13,00;0,00;12,94;63,41;0,00;0,00;0,00;44,00;0,00;0,00;6,00;6,00;6,00
2021-08-29;45,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;31,76;38,38;6,62;7,50;0,00;52,50;0,00;0,00;13,00;13,00;6,00
